SET,IE PID,MMS ID,Title (DC),Identifier - Digital File Name (DC),Created - W 3 CDTF (DCTERMS),Is Part Of (DCTERMS)
1,IE20642844,9938717693607636,"Studio portrait of a young girl, possibly Rita Maud Schleiger.",ro000635,1916/1920,Studio of Vincent Kelly. Glass negatives.
1,IE20642959,9938723663607636,Studio portrait of Lucy Quon Kee and her adopted son Leslie.,ro000900,1919,Studio of Vincent Kelly. Glass negatives.
1,IE20642969,9938721863607636,"Studio portrait of family group, possibly Hugh and Gertrude Mary (nee Nugent) McWhinney and their son Thomas Hugh.",ro000842,1925/1930,Studio of Vincent Kelly. Glass negatives.
1,IE20642974,9938723783607636,"Studio portrait of a young woman, possibly Clarice or Estelle Enderlin.",ro000912,1924/1930,Studio of Vincent Kelly. Glass negatives.
1,IE20642984,9938720153607636,Studio portrait of an unidentified young woman.,ro000776,1915/1920,Studio of Vincent Kelly. Glass negatives.
1,IE20642989,9938724163607636,"Studio portrait of a young soldier, family name possibly Wilson.",ro000950,1914/1918,Studio of Vincent Kelly. Glass negatives.
1,IE20643054,9938723573607636,"Studio portrait of a young man, possibly a member of the Noonan family.",ro000893,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20643084,9938720643607636,"Amilcar convertible car, with driver Carlo Massola.",ro000802,1924/1930,Studio of Vincent Kelly. Glass negatives.
1,IE20643224,9938720813607636,Studio portrait of an unidentified little girl and toddler.,ro000818,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20643254,9938724253607636,"Studio portrait of young woman, family name possibly Berry.",ro000958,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20643269,9938718573607636,"Studio portrait of an unidentified young woman, family name possibly Ryan.",ro000719,1920/1929,Studio of Vincent Kelly. Glass negatives.
1,IE20643309,9938718613607636,Studio portrait of an unidentified baby.,ro000723,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20643349,9938724083607636,"Studio portrait of a young man, possibly Julius Severius Koch.",ro000942,1890/1900,Studio of Vincent Kelly. Glass negatives.
1,IE20643359,9938718603607636,Studio portrait of an unidentified young woman.,ro000722,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20643374,9938723583607636,"Studio portrait of a young man, possibly a member of the Shepherd family.",ro000894,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20643449,9938722123607636,"Studio portrait of four children, family name possibly Stephenson.",ro000868,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20643494,9938723613607636,Studio portrait of an unidentified young woman.,ro000897,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20643514,9938720113607636,"Studio portrait of a young woman with a baby, family name possibly Taylor.",ro000772,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20643559,9938716953607636,"Studio portrait of a young man, family name possibly Sommerville.",ro000606,1916/1918,Studio of Vincent Kelly. Glass negatives.
1,IE20643599,9938718233607636,"Studio portraits of young woman in nurses uniform, possibly Eileen Mary Spicer.",ro000686,1926,Studio of Vincent Kelly. Glass negatives.
1,IE20643644,9938724033607636,"Studio portrait of a woman, family name possibly Keogh.",ro000937,1930/1935,Studio of Vincent Kelly. Glass negatives.
1,IE20643664,9938723973607636,"Studio portrait of a young woman, family name possibly Connelly.",ro000931,1900,Studio of Vincent Kelly. Glass negatives.
1,IE20643669,9938724273607636,Studio portrait of a child in fancy dress costume.,ro000960,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20643684,9938718733607636,"Studio portrait of a young woman, family name possibly Barker.",ro000735,1910/1914,Studio of Vincent Kelly. Glass negatives.
1,IE20643689,9938720863607636,"Studio portrait of a bridal couple, name possibly Shipp.",ro000823,1915/1920,Studio of Vincent Kelly. Glass negatives.
1,IE20643694,9938723963607636,"Studio portrait of a girl, family name possibly Plier.",ro000930,1900,Studio of Vincent Kelly. Glass negatives.
1,IE20643704,9938723443607636,"Studio portrait of a young woman, possibly Eugenie Bertha Carter, nee Sauerbrey.",ro000880,1925,Studio of Vincent Kelly. Glass negatives.
1,IE20643739,9938720093607636,"Studio portrait of a group of children, family name possibly Taylor.",ro000770,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20643769,9938720963607636,"Studio portrait of a little girl, possibly Mary Evelyn Stuckenschmidt.",ro000833,1918/1920,Studio of Vincent Kelly. Glass negatives.
1,IE20643799,9938720003607636,"Studio portrait of a woman, family name possibly Saunders.",ro000761,1900/1910,Studio of Vincent Kelly. Glass negatives.
1,IE20643819,9938724533607636,"Studio portrait of a baby, family name possibly Brown.",ro000983,1925/1935,Studio of Vincent Kelly. Glass negatives.
1,IE20643889,9938724143607636,"Studio portrait of two little girls, family name possibly Hilliar.",ro000948,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20643939,9938724393607636,"Studio portrait of a young woman, family name possibly Flintoff.",ro000972,1910/1914,Studio of Vincent Kelly. Glass negatives.
1,IE20643989,9938724103607636,"Studio portrait of two young women, family name possibly Healey.",ro000944,1914/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20643994,9938717603607636,"Studio portrait of a young man, family name possibly Ralse or Rulse..",ro000626,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20644224,9938723713607636,"Studio portrait of a little boy, possibly Reginald Leland or Albert Gordon Jack.",ro000905,1919/1921,Studio of Vincent Kelly. Glass negatives.
1,IE20644244,9938716973607636,"Studio portrait of a boy, family name possibly Sheedy.",ro000608,1914/1920,Studio of Vincent Kelly. Glass negatives.
1,IE20644289,9938716913607636,Studio portrait of Reverend Father Matthew Joseph Rohan.,ro000602,1927/1930,Studio of Vincent Kelly. Glass negatives.
1,IE20644299,9938717563607636,"Studio portrait of a young woman, family name possibly Bade.",ro000622,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20644309,9938724673607636,"Studio portrait of a young man, family name possibly Gordon.",ro000997,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20644409,9938720493607636,"Studio portrait of a footballer, possibly Leo Cavanagh.",ro000788,1923/1927,Studio of Vincent Kelly. Glass negatives.
1,IE20644474,9938720023607636,"Studio portrait of a little girl holding a doll, family name possibly Stanistreet.",ro000763,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20644479,9938720763607636,"Studio portrait of a woman holding an infant, family name possibly Atkinson.",ro000814,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20644494,9938720123607636,Studio portrait of an unidentified boy.,ro000773,1930/1939,Studio of Vincent Kelly. Glass negatives.
1,IE20644509,9938716933607636,"Studio portrait of a middle aged man, family name possibly Ryan.",ro000604,1930/1935,Studio of Vincent Kelly. Glass negatives.
1,IE20644549,9938717543607636,Studio portrait of Nessie Jeffrey.,ro000620,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20644554,9938718743607636,"Studio portrait of a family group, family name possibly Braund.",ro000736,1914/1920,Studio of Vincent Kelly. Glass negatives.
1,IE20644584,9938724023607636,"Studio portrait of a woman, family name possibly Taylor.",ro000936,1930/1935,Studio of Vincent Kelly. Glass negatives.
1,IE20644624,9938724353607636,"Studio portrait of a little girl, family name possibly Watkins.",ro000968,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20644639,9938724293607636,"Studio portrait of a young man, family name possibly Smart.",ro000962,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20644649,9938723913607636,"Studio portrait of a toddler, family name possibly Harrington.",ro000925,1900/1910,Studio of Vincent Kelly. Glass negatives.
1,IE20644679,9938720853607636,"Studio portrait of a couple, family name possibly Shadbolt.",ro000822,1890/1900,Studio of Vincent Kelly. Glass negatives.
1,IE20644704,9938724193607636,"Studio portrait of a man, family name possibly Young.",ro000953,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20644719,9938720073607636,Studio portrait of a little boy seated on a rocking horse.,ro000768,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20644744,9938724333607636,"Studio portrait of two children, family name possibly Daly.",ro000966,1910/1914,Studio of Vincent Kelly. Glass negatives.
1,IE20644794,9938717783607636,"Studio portrait of a schoolgirl, family name possibly Spencer.",ro000643,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20644804,9938718693607636,"Studio portrait of a little girl, family name possibly Hardie.",ro000731,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20644809,9938723883607636,"Studio portrait of a little girl, possibly Lucy May Huddle.",ro000922,1902/1904,Studio of Vincent Kelly. Glass negatives.
1,IE20644824,9938720913607636,Studio portrait of Harold Garnet Sayers.,ro000828,1914/1918,Studio of Vincent Kelly. Glass negatives.
1,IE20644854,9938721923607636,"Studio portrait of two young women, possibly sisters Eliza (or Elisa) and Gladise Usher.",ro000848,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE8760713,9939652017107636,362. Les roses mysterieuses,gk000102-001,1917/1923,[Magic trick and puzzle cards].
1,IE8761317,9939648664407636,385. Ile flottante dans un appartement,gk000103-001,1917/1923,[Magic trick and puzzle cards]
1,IE8761322,9939651821907636,21. Tourbillons annulaires des gaz,gk000129-001,1927/1933,[Magic trick and puzzle cards].
1,IE8761406,9939654872607636,5. On peut se passer de tire-bouchon,gk000127-001,1927/1933,[Magic trick and puzzle cards].
1,IE8761413,9939658053307636,289. La metagraphie,gk000100-001,1917/1923,[Magic trick and puzzle cards]
1,IE8761464,9939668828707636,288. Les oeufs graves,gk000099-001,1917/1923,[Magic trick and puzzle cards].
1,IE8761604,9939654965707636,296. Une veilleuse simple,gk000101-001,1917/1923,[Magic trick and puzzle cards].
1,IE8761676,9939668830307636,387. Le vase vegetal,gk000104-001,1917/1923,[Magic trick and puzzle cards].
1,IE8761765,9939649980507636,Les vibrations d'un verre a vin,gk000132-001,1927/1933,[Magic trick and puzzle cards].
1,IE8761878,9939668830207636,26. Convexite des menisques,gk000130-001,1927/1933,[Magic trick and puzzle cards].
1,IE20644899,9938724403607636,"Studio portrait of a young woman, possibly Bertha Anna Vlaeminck.",ro000973,1916/1920,Studio of Vincent Kelly. Glass negatives.
1,IE20644904,9938720033607636,"Studio portrait of a little girl holding a doll, family name possibly Stanistreet.",ro000764,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20644934,9938716883607636,"Studio portrait of a young man, family name possibly Ross.",ro000599,1930/1939,Studio of Vincent Kelly. Glass negatives.
1,IE20644944,9938718753607636,"Studio portrait of a young man in uniform, possibly Alfred Earnest Boulton.",ro000737,1918/1920,Studio of Vincent Kelly. Glass negatives.
1,IE20644974,9938720973607636,"Studio portraits of a little girl, possibly Mary Evelyn Stuckenschmidt.",ro000834,1918/1920,Studio of Vincent Kelly. Glass negatives.
1,IE20644994,9938723653607636,Studio portrait of Lucy Quon Kee.,ro000899,1919,Studio of Vincent Kelly. Glass negatives.
1,IE20645029,9938718643607636,"Studio portrait of a girl, family name possibly Buckland.",ro000726,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20645034,9938720653607636,"Buick Masters car, probably owned by a family named Pethard.",ro000803,1925/1930,Studio of Vincent Kelly. Glass negatives.
1,IE20645049,9938724363607636,"Studio portrait of little girl and boy, family name possibly Watts.",ro000969,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20645054,9938724213607636,"Studio portrait of a soldier, family name possibly Watson.",ro000955,1914/1918,Studio of Vincent Kelly. Glass negatives.
1,IE20645059,9938720753607636,"Studio portrait of a woman, family name possibly Waldron.",ro000813,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20645089,9938723593607636,"Studio portrait of a girl, possibly a member of the Learmouth family.",ro000895,1915/1918,Studio of Vincent Kelly. Glass negatives.
1,IE20645124,9938718593607636,"Studio portrait of a young woman, possibly Rose Borrell.",ro000721,1916/1920,Studio of Vincent Kelly. Glass negatives.
1,IE20645224,9938717593607636,"Studio portrait of a toddler standing on a chair, family name possibly Ray.",ro000625,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20645239,9938724043607636,Studio portrait of Ernest Montague Simes.,ro000938,1915/1920,Studio of Vincent Kelly. Glass negatives.
1,IE20645249,9938720063607636,Studio portraits of an unidentified little girl.,ro000767,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20645284,9938718293607636,"Studio portrait of an infant, possibly Kathleen Mary Mannix.",ro000692,1908,Studio of Vincent Kelly. Glass negatives.
1,IE20645349,9938718223607636,"Studio portrait of woman and three children, family name possibly Sizer.",ro000685,1898/1900,Studio of Vincent Kelly. Glass negatives.
1,IE20645374,9938717763607636,"Studio portrait of a young woman, family name possibly Phillips.",ro000641,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20645394,9938724003607636,"Studio portrait of a young woman, possibly Daisy Frances or Gladys Myrtle Trevithick.",ro000934,1915/1920,Studio of Vincent Kelly. Glass negatives.
1,IE20645399,9938716963607636,"Studio portrait of a young man, family name possibly Smith.",ro000607,1916/1918,Studio of Vincent Kelly. Glass negatives.
1,IE20645409,9938723473607636,"Studio portrait of a woman and three little boys, possibly Eugenie Bertha Carter and her children.",ro000883,1925,Studio of Vincent Kelly. Glass negatives.
1,IE20645424,9938718653607636,Studio portrait of Marie Lilian Adeline Boxall.,ro000727,1928/1939,Studio of Vincent Kelly. Glass negatives.
1,IE20213066,9919810173607636,Upset Price [Auction notice],fp000290,1880/1890,Troedel collection. Land subdivision posters.
1,IE20645504,9938717583607636,"Studio portrait of a two children, family name possibly Roberts.",ro000624,1930/1940,Studio of Vincent Kelly. Glass negatives.
1,IE20645514,9938724113607636,"Studio portrait of a young woman, possibly Vera Contance Streader.",ro000945,1914/1920,Studio of Vincent Kelly. Glass negatives.
1,IE20645519,9938717663607636,"Studio portrait of a family group, name possibly Sander.",ro000632,1898,Studio of Vincent Kelly. Glass negatives.
1,IE20645584,9938724123607636,"Studio portrait of a woman, family name possibly Scott.",ro000946,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20645589,9938722113607636,"Studio portrait of a young boy, family name possibly Stephenson.",ro000867,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20645594,9938717983607636,"Studio portraits of young woman, possibly Ivy Ann Adam, daughter of Henry Palmer and Ellen Sedwall (nee Collins).",ro000662,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20645599,9938723953607636,Studio portrait of Elsie Tozer.,ro000929,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20645604,9938720783607636,"Studio portraits of three young women, family name possibly Taylor.",ro000816,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20645609,9938718563607636,"Studio portrait of an unidentified young woman, family name possibly Steele.",ro000718,1920/1929,Studio of Vincent Kelly. Glass negatives.
1,IE20645624,9938724013607636,"Studio portrait of a young woman, possibly Daisy Frances or Gladys Myrtle Trevithick.",ro000935,1915/1920,Studio of Vincent Kelly. Glass negatives.
1,IE20645629,9938723463607636,"Studio portrait of a woman and three little boys, possibly Eugenie Bertha Carter and her children.",ro000882,1925,Studio of Vincent Kelly. Glass negatives.
1,IE20645734,9938718303607636,"Studio portrait of a man and woman, family name possibly Harvey.",ro000693,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20645754,9938722033607636,"Studio portrait of a woman, family name possibly Sheehan.",ro000859,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE20645759,9938723603607636,"Studio portrait of a woman and girl, possibly members of the Learmouth family.",ro000896,1915/1918,Studio of Vincent Kelly. Glass negatives.
1,IE20645789,9938717523607636,"Studio portraits of a girl, possibly Daisy Lavinia Watt.",ro000618,1917/1923,Studio of Vincent Kelly. Glass negatives.
1,IE21703178,9938954963607636,"Studio portrait of a girl, family name possibly Pilcher.",ro001003,1925/1935,Studio of Vincent Kelly. Glass negatives.
1,IE21703213,9938958483607636,"Studio portrait of an elderly woman, family name possibly White.",ro001054,1890/1900,Studio of Vincent Kelly. Glass negatives.
1,IE21703233,9938958053607636,"Studio portrait photograph of two men, family name possibly Bice.",ro001018,1914/1918,Studio of Vincent Kelly. Glass negatives.
1,IE21703313,9938958383607636,"Studio portrait of bride and groom, name possibly McSween.",ro001044,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE21703398,9938955103607636,"Studio portrait of young woman, possibly Florence McNeill.",ro001017,1907/1911,Studio of Vincent Kelly. Glass negatives.
1,IE21703408,9938958403607636,"Studio portrait of a young woman, possibly Elsie McConachie.",ro001046,1918/1925,Studio of Vincent Kelly. Glass negatives.
1,IE21703478,9938962533607636,"Studio portrait of a man, family name possibly O'Brien.",ro001058,1914/1918,Studio of Vincent Kelly. Glass negatives.
1,IE21703578,9938962703607636,"Studio portrait of a man, possibly Stephen Frederick Mills.",ro001075,1904/1910,Studio of Vincent Kelly. Glass negatives.
1,IE21703638,9938958503607636,"Studio portrait of a woman in nurse's uniform, family name possibly Hills.",ro001056,1890/1900,Studio of Vincent Kelly. Glass negatives.
1,IE21703653,9938958373607636,"Studio portrait of a young couple, family name possibly McNamara.",ro001043,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE21703698,9938955083607636,"Studio portrait of elderly couple, possibly George and Emma Blake.",ro001015,1907,Studio of Vincent Kelly. Glass negatives.
1,IE21703758,9938958423607636,"Studio portrait of a young man, possibly a son of William and Betsy McWilliams.",ro001048,1925/1935,Studio of Vincent Kelly. Glass negatives.
1,IE21703793,9938958063607636,"Studio portrait photograph of a soldier, family name Bice.",ro001019,1914/1918,Studio of Vincent Kelly. Glass negatives.
1,IE21703813,9938954933607636,Studio portrait of Kathleen Ruby Youla.,ro001000,1924,Studio of Vincent Kelly. Glass negatives.
1,IE21812587,9938984983607636,"Studio portrait of a young man, family name possibly Tuohey.",ro001099,1925/1935,Studio of Vincent Kelly. Glass negatives.
1,IE21812607,9938985133607636,"Studio portrait of a little girl, family name possibly Cowling.",ro001114,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE21812632,9938985063607636,"Studio portrait of a young woman, family name possibly King.",ro001107,1914/1918,Studio of Vincent Kelly. Glass negatives.
1,IE21812637,9938985143607636,Studio portrait of a young man.,ro001115,1925/1935,Studio of Vincent Kelly. Glass negatives.
1,IE21812652,9938985023607636,"Studio portrait of a young soldier, family name possibly Campbell.",ro001103,1914/1918,Studio of Vincent Kelly. Glass negatives.
1,IE21812672,9938985123607636,"Studio portrait of a group of men and women, possibly a family named Conroy.",ro001113,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE21812677,9938985003607636,"Studio portrait of a man, family name possibly Oakley.",ro001101,1925/1935,Studio of Vincent Kelly. Glass negatives.
1,IE21812707,9938985013607636,"Studio portrait of a young man, family name possibly Gray.",ro001102,1925/1935,Studio of Vincent Kelly. Glass negatives.
1,IE21812722,9938984993607636,"Studio portrait of three young men, family name possibly Tuohey.",ro001100,1925/1935,Studio of Vincent Kelly. Glass negatives.
1,IE21812747,9938984773607636,"Studio portrait of infant, family name possibly Gledhill.",ro001087,1909/1911,Studio of Vincent Kelly. Glass negatives.
1,IE21843208,9939275643607636,"Studio portrait of soldier, possibly Samuel Henry Gathergood.",ro001135,1914/1918,Studio of Vincent Kelly. Glass negatives.
1,IE21850727,9939275933607636,"Studio portrait of soldier, possibly James Duff Waters.",ro001140,1914/1918,Studio of Vincent Kelly. Glass negatives.
1,IE21850747,9939275973607636,"Studio portrait of boy, possibly James Walker Nabbs.",ro001144,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE21850812,9939276103607636,"Studio portrait of infant, family name possibly Darling.",ro001157,1904/1915,Studio of Vincent Kelly. Glass negatives.
1,IE21850837,9939280003607636,"Studio portrait of girl, possibly Florence Hilda Mildren.",ro001162,1925/1930,Studio of Vincent Kelly. Glass negatives.
1,IE21850847,9939280023607636,"Studio portrait of family, name possibly Henson.",ro001164,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE21850852,9939280033607636,"Studio portrait of girl, possibly Gladys Mabelle Mildren.",ro001165,1925/1930,Studio of Vincent Kelly. Glass negatives.
1,IE21850882,9939280093607636,"Studio portrait of girl, family name possibly Haase.",ro001171,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE21850892,9939280113607636,"Studio portrait of woman, family name possibly Pata.",ro001173,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE21850897,9939280123607636,"Studio portrait of woman, family name possibly Kelly.",ro001174,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22031920,9939352743607636,"Studio portrait of woman, family name possibly Clark.",ro001203,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22031930,9939352763607636,"Studio portrait of woman and young girl, family name possibly Cronin.",ro001205,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22031935,9939352773607636,"Studio portrait of woman, family name possibly Collins.",ro001206,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22031945,9939352793607636,"Studio portrait of woman, family name possibly Curnow.",ro001208,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22032010,9939352923607636,"Studio portrait of soldier and elderly couple, family name possibly Powell.",ro001221,1914/1918,Studio of Vincent Kelly. Glass negatives.
1,IE22032495,9939356513607636,"Studio portrait of man, family name possibly Knowlton.",ro001318,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22032500,9939356523607636,"Studio portrait of young woman, possibly Doris Isabell Irene Bell.",ro001319,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22032505,9939356533607636,"Studio portrait of boy, possibly David George Bell.",ro001320,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22032575,9939356673607636,"Studio portrait of children, family name possibly Turpie.",ro001334,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22032580,9939356683607636,Studio portrait of couple.,ro001335,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22032585,9939356693607636,Studio portrait of woman standing at window.,ro001336,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22056420,9939374563607636,"Studio portrait of man, possibly Robert O'Brien.",ro001351,1914/1918,Studio of Vincent Kelly. Glass negatives.
1,IE22664056,9940482689007636,"Studio portrait of girl, possibly Myrtle Hyacinth Hollingworth.",ro001411,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22664066,9940482688807636,"Studio portrait of woman, possibly Margaret Ann Hickey.",ro001413,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22664091,9940482688207636,"Studio portrait of five young boys, family name possibly Capel.",ro001419,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22664101,9940482688007636,"Studio portrait of young woman, family name possibly Harris.",ro001421,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22664136,9940482687307636,"Studio portrait of woman, possibly Evelyn Caterina Hendry.",ro001428,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22664141,9940482687207636,"Studio portrait of woman, family name possibly Hesse.",ro001429,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22664456,9940546589807636,"Studio portrait of couple and two children, family name possibly Glowrey.",ro001492,1921/1923,Studio of Vincent Kelly. Glass negatives.
1,IE22665226,9940547177607636,"Studio portrait of young man, possibly Arthur Andres Brisbane.",ro001511,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22665296,9940547176207636,"Studio portrait of family, name possibly McGowan.",ro001525,1904/1914,Studio of Vincent Kelly. Glass negatives.
1,IE22665811,9940547285007636,"Studio portrait of girl and boy, possibly Florrie Ladd and Wally McLean.",ro001564,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22666234,9940547174507636,"Studio portrait of mother and three children, family name possibly Chinn.",ro001602,1922/1929,Studio of Vincent Kelly. Glass negatives.
1,IE22666530,9940548558607636,Studio portrait of man in three-piece suit.,ro001623,1915/1945,Studio of Vincent Kelly. Glass negatives.
1,IE22666665,9940550353507636,"Studio portrait of nurse, family name possibly Elliot.",ro001650,1930/1933,Studio of Vincent Kelly. Glass negatives.
1,IE22666725,9940550352307636,"Studio portrait of woman, family name possibly Sheehan.",ro001662,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22666730,9940550352207636,"Studio portrait of two girls, family name possibly Tibbett.",ro001663,1920/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22666765,9940550351507636,"Studio portrait of woman, family name possibly Emmett.",ro001670,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22667170,9940568076007636,"Studio portrait of football player, possibly George Colin Ogilvie.",ro001703,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22667475,9940626858407636,"Studio portrait of girl, possibly Phyllis Mabel Newgreen.",ro001764,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22691130,9940702460307636,"Studio portrait of girl, possibly Phyllis Mabel Newgreen.",ro001769,1917/1928,Studio of Vincent Kelly. Glass negatives.
1,IE22691195,9940702459007636,"Studio portrait of woman, possibly Esther Marion McTaggart.",ro001782,1917/1933,Studio of Vincent Kelly. Glass negatives.
1,IE22691225,9940702458407636,"Studio portrait of woman, family name possibly Matthew.",ro001788,1927/1948,Studio of Vincent Kelly. Glass negatives.
1,IE22691250,9940702457907636,"Studio portrait of woman, family name possibly West.",ro001793,1917/1933,Studio of Vincent Kelly. Glass negatives.
1,IE22691270,9940702457507636,"Studio portrait of two children, family name possibly Stewart.",ro001797,1917/1933,Studio of Vincent Kelly. Glass negatives.
1,IE22811070,9940863860907636,Studio portrait of Mary Gertrude Cooney.,ro001947,1917/1924,Studio of Vincent Kelly. Glass negatives.
1,IE22812181,9940860556007636,"Studio portrait of woman, family name possibly Cawardine.",ro001929,1925/1935,Studio of Vincent Kelly. Glass negatives.
1,IE22812272,9940863861307636,Studio portrait of Mary Gertrude Cooney.,ro001944,1917/1924,Studio of Vincent Kelly. Glass negatives.
1,IE22925624,9940904659307636,"Studio portrait of woman, family name possibly Canon.",ro001951,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22925633,9940904654607636,"Studio portrait of girl, family name possibly Howcroft.",ro001976,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22925636,9940904659107636,"Studio portrait of woman, family name possibly Connor.",ro001952,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22925678,9940904658807636,"Studio portrait of man in uniform, possibly John Thomas Lees.",ro001955,1914/1918,Studio of Vincent Kelly. Glass negatives.
1,IE22925694,9940904658407636,"Studio portrait of man in uniform, possibly John Thomas Lees.",ro001958,1914/1918,Studio of Vincent Kelly. Glass negatives.
1,IE22945846,9940924259407636,"Studio portrait of woman, family name possibly Weller.",ro001984,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22945863,9940924259207636,"Studio portrait of woman, family name possibly Weller.",ro001985,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22945908,9940924257807636,"Studio portrait of woman and child, family name possibly Campbell.",ro001999,1925/1935,Studio of Vincent Kelly. Glass negatives.
1,IE22945917,9940924258907636,"Studio portrait of woman, possibly Edith Kirk Weller.",ro001989,1915/1925,Studio of Vincent Kelly. Glass negatives.
1,IE22945951,9940924257607636,"Studio portrait of woman, standing, in white dress.",ro002001,1925/1935,Studio of Vincent Kelly. Glass negatives.
1,IE22945988,9940924257407636,"Studio portrait of three girls, family name possibly Heagney.",ro002003,1918/1922,Studio of Vincent Kelly. Glass negatives.
1,IE22946043,9940932260807636,"Studio portrait of woman, family name possibly Cravins or Cravens.",ro002026,1930/1939,Studio of Vincent Kelly. Glass negatives.
1,IE22946072,9940932260607636,"Studio portrait of woman, family name possibly Mahoney.",ro002028,1930/1939,Studio of Vincent Kelly. Glass negatives.
1,IE22946285,9940926162507636,"Studio portrait of three girls, family name possibly Heagney.",ro002004,1918/1922,Studio of Vincent Kelly. Glass negatives.
1,IE22946350,9940932262807636,"Studio portrait of woman, family name possibly Grant.",ro002008,1920/1929,Studio of Vincent Kelly. Glass negatives.
